RSI_14,MACDh_ratio,EMA9_ratio,EMA21_ratio,EMA50_ratio,BBB_20_2.0,BBP_20_2.0,ATRr_ratio,ADX_14,returns,spread_pct,vol_ratio,RSI_14_lag1,RSI_14_lag2,RSI_14_velocity,RSI_14_acceleration,MACDh_ratio_lag1,MACDh_ratio_lag2,MACDh_ratio_velocity,MACDh_ratio_acceleration,BBP_20_2.0_lag1,BBP_20_2.0_lag2,BBP_20_2.0_velocity,BBP_20_2.0_acceleration,returns_lag1,returns_lag2,returns_velocity,returns_acceleration,vol_ratio_lag1,vol_ratio_lag2,vol_ratio_velocity,vol_ratio_acceleration,target
70.90659158314156,0.123615876382191,0.23609444323612438,1.3704702439197765,2.7402870176885807,7.274639895305533,0.7270478928079455,0.7215170162509817,76.68249878934337,-0.23893686939467298,0.3824411525599378,0.6988634956864234,74.8721465636611,76.13069591293537,-3.965554980519542,-2.7070056312452806,0.19159245514344803,0.2454494762007037,-0.06797657876125703,-0.014119557704001348,0.7809676189026231,0.8180692753198843,-0.053919726094677656,-0.016818069677416503,-0.07601642244873695,0.15261467659718747,-0.16292044694593605,0.06571065209998839,0.41383580093441136,0.5558850041244011,0.285027694752012,0.42707689794200177,1.0
73.55920780042314,0.09133104484282457,0.5259893303676882,1.6314312546460996,3.044870245969964,6.871004528027296,0.764479016080762,0.678467974996162,77.27433402187151,0.4212498241479742,0.4560756161241069,0.5031266762588619,70.90659158314156,74.8721465636611,2.652616217281576,6.618171197801118,0.123615876382191,0.19159245514344803,-0.032284831539366426,0.0356917472218906,0.7270478928079455,0.7809676189026231,0.0374311232728165,0.09135084936749416,-0.23893686939467298,-0.07601642244873695,0.6601866935426471,0.8231071404885832,0.6988634956864234,0.41383580093441136,-0.1957368194275615,-0.4807645141795735,1.0
73.75105522516519,0.05902848894716986,0.4454066353925138,1.5096865347193844,2.9528147876941357,6.388285216996486,0.7501516831778648,0.6746850458585493,77.8047359769198,0.031238795363345347,0.6623024709575311,1.1367644032641968,73.55920780042314,70.90659158314156,0.19184742474205052,-2.4607687925395254,0.09133104484282457,0.123615876382191,-0.032302555895654714,-1.772435628828728e-05,0.764479016080762,0.7270478928079455,-0.014327332902897116,-0.05175845617571362,0.4212498241479742,-0.23893686939467298,-0.39001102878462884,-1.050197722327276,0.5031266762588619,0.6988634956864234,0.6336377270053349,0.8293745464328964,1.0
75.43387147835743,0.04334069036016518,0.5753967472777078,1.622340484240456,3.103769738197863,5.855059547559271,0.7769522098881143,0.6769259436215956,78.16943127964382,0.2736699854680241,0.6011505016722416,0.7188797675355237,73.75105522516519,73.55920780042314,1.682816253192243,1.4909688284501925,0.05902848894716986,0.09133104484282457,-0.015687798587004684,0.01661475730865003,0.7501516831778648,0.764479016080762,0.02680052671024946,0.04112785961314658,0.031238795363345347,0.4212498241479742,0.24243119010467878,0.6324422188893076,1.1367644032641968,0.5031266762588619,-0.41788463572867307,-1.051522362734008,1.0
69.54933380320148,0.00021139026827856757,0.19112797790692232,1.164520888041352,2.647882465341797,5.416537831859479,0.7006332114281636,0.6039089165867679,76.05389253970955,-0.33444816053511706,0.5312885906040238,0.45042888563508243,75.43387147835743,73.75105522516519,-5.884537675155954,-7.567353928348197,0.04334069036016518,0.05902848894716986,-0.04312930009188661,-0.027441501504881928,0.7769522098881143,0.7501516831778648,-0.07631899845995072,-0.10311952517020018,0.2736699854680241,0.031238795363345347,-0.6081181460031412,-0.85054933610782,0.7188797675355237,1.1367644032641968,-0.2684508819004413,0.14943375382823176,1.0
66.21207323678878,-0.049687619713608605,-0.008468720838899489,0.8727354061087449,2.343245145466945,5.197467966246308,0.6442901274872658,0.5952482627199942,73.65313116078266,-0.2013288590604097,0.38259577907251374,0.45841279905582955,69.54933380320148,75.43387147835743,-3.337260566412695,2.547277108743259,0.00021139026827856757,0.04334069036016518,-0.04989900998188717,-0.006769709890000558,0.7006332114281636,0.7769522098881143,-0.05634308394089782,0.019975914519052895,-0.33444816053511706,0.2736699854680241,0.13311930147470735,0.7412374474778485,0.45042888563508243,0.7188797675355237,0.007983913420747113,0.2764347953211884,1.0
66.51787658859764,-0.08577520835683748,0.021745967612377636,0.8254111006220582,2.284281570194753,4.6059444144534485,0.6334717791173604,0.5804433595825279,70.33055102393404,0.03565567778674047,0.1926414411429828,0.5711532129552426,66.21207323678878,69.54933380320148,0.3058033518088621,3.643063918221557,-0.049687619713608605,0.00021139026827856757,-0.03608758864322888,0.013811421338658293,0.6442901274872658,0.7006332114281636,-0.010818348369905362,0.04552473557099246,-0.2013288590604097,-0.33444816053511706,0.23698453684715018,0.10386523537244283,0.45841279905582955,0.45042888563508243,0.11274041389941303,0.10475650047866591,1.0
67.42196809355895,-0.10684732774637364,0.09857704161193659,0.8426823767082321,2.292286320151478,4.0803533468270405,0.6381866134565906,0.4487320689840415,63.247011658846475,0.10148364026711107,0.27920002149034995,0.46944041385864366,66.51787658859764,66.21207323678878,0.9040915049613005,0.5982881531524384,-0.08577520835683748,-0.049687619713608605,-0.021072119389536154,0.015015469253692723,0.6334717791173604,0.6442901274872658,0.004714834339230145,0.015533182709135507,0.03565567778674047,-0.2013288590604097,0.0658279624803706,-0.17115657436677958,0.5711532129552426,0.45841279905582955,-0.10171279909659892,-0.21445321299601194,1.0
76.95620919260833,-0.03127301011004365,1.230171859284005,2.0840995493681307,3.61471289085228,3.696616922978864,0.9821446902977901,0.5020129507822059,58.640523565266776,1.4424595712673969,1.4898192594491337,2.7666344402237653,67.42196809355895,66.51787658859764,9.534241099049382,8.630149594088081,-0.10684732774637364,-0.08577520835683748,0.07557431763632999,0.09664643702586614,0.6381866134565906,0.6334717791173604,0.3439580768411995,0.33924324250196936,0.10148364026711107,0.03565567778674047,1.3409759310002858,1.2751479685199152,0.46944041385864366,0.5711532129552426,2.297194026365122,2.3989068254617205,0.0
66.8980054121285,-0.035817297311890456,0.4343204447013712,1.2635159311730035,2.7944750240641145,3.0473271093578993,0.8005399147900527,0.5634757680386173,56.86824052968167,-0.6783364761828942,1.3656053394036969,3.244329763116156,76.95620919260833,67.42196809355895,-10.058203780479829,-19.59244487952921,-0.03127301011004365,-0.10684732774637364,-0.004544287201846804,-0.08011860483817679,0.9821446902977901,0.6381866134565906,-0.18160477550773735,-0.5255628523489368,1.4424595712673969,0.10148364026711107,-2.120796047450291,-3.461771978450577,2.7666344402237653,0.46944041385864366,0.4776953228923908,-1.819498703472731,0.0
